# com:COM5 start:1 end:15
# Measurement start time:2017/10/02 14:46:57
# Tartget Serial no.    : 10ST01    
# Tartget Model no.     : 0x0024
# Tartget FW Ver.       : 0x0001
# Tartget IF Ver.       : 0x0002
# Tartget Board Number. : 15
# Tartget Sensor Number.: 16
# Acquisitions Number.  : 128
SBN,CN,x,y,z,T
13,25,0x00000000,0x00000000,0x00000000,0x0000
13,26,0x00000000,0x00000000,0x00000000,0x0000
13,27,0x00000000,0x00000000,0x00000000,0x0000
13,28,0x00000000,0x00000000,0x00000000,0x0000
13,29,0x00000000,0x00000000,0x00000000,0x0000
13,30,0x00000000,0x00000000,0x00000000,0x0000
13,31,0x00000000,0x00000000,0x00000000,0x0000
13,32,0x00000000,0x00000000,0x00000000,0x0000
14,01,0x00013E63,0x00000A87,0x000057FA,0xB3EE
14,02,0x0000FB0B,0xFFFFDEAD,0x000045AB,0xB3F1
14,03,0x00016BA3,0xFFFFEC08,0x0000623D,0xB3D8
14,04,0x00014FA9,0x000009DC,0x0000468B,0xB3CD
14,05,0x00011B99,0x00000AED,0x00005E87,0xB3FC
14,06,0x00018A8F,0x00003D49,0x000029E6,0xB40D
14,07,0x00016BCA,0x00002B29,0x00004278,0xB3C5
14,08,0x00014B97,0xFFFFF09E,0x00006908,0xB420
14,09,0x00012F38,0x000016BB,0x00005BF1,0xB3E9
14,10,0x00017982,0x00002F7F,0x00005717,0xB3C9
14,11,0x00018265,0xFFFFDB85,0x00006758,0xB3C8
14,12,0x00014260,0xFFFFF64C,0x00004E35,0xB3C4
